Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778449880,100,,Aggregated,79.666667,2.333333,6,7,8,10,23,29,32,140,150,150,150,608,14,6,11.06983310197368,2.434208000000382,147.51729099999977,65.29440789473684
1778449881,100,GET,GET /api/v1/analytics/campus-summary,1.750000,1.750000,12,15,19,19,26,26,26,26,26,26,26,9,9,12,14.368981666666635,6.547124999999099,27.762416999999928,120.0
1778449881,100,POST,POST /api/v1/auth/login,1.250000,1.250000,140,140,140,140,150,150,150,150,150,150,150,9,9,140.0,138.68726388888885,134.4216669999998,147.51729099999977,42.0
1778449881,100,POST,POST /api/v1/gate/validate,12.000000,0.000000,7,21,23,23,24,28,32,33,33,33,33,88,0,8,14.791392488636268,3.2213330000008256,50.068290999999654,61.0
1778449881,100,POST,POST /api/v1/surveys,2.250000,0.000000,25,26,28,28,30,35,35,35,35,35,35,14,0,25,23.971008785714087,10.171666999999829,47.02345799999996,273.0
1778449881,100,POST,STRESS POST /api/v1/gate/validate,80.000000,0.000000,5,6,6,7,10,22,30,31,32,32,32,667,0,5,7.221009043478252,2.1424589999998744,47.407999999999895,61.0
1778449881,100,,Aggregated,97.250000,3.000000,5,6,7,8,21,28,32,130,150,150,150,787,18,5,9.9506428259212,2.1424589999998744,147.51729099999977,65.2287166454892
1778449882,100,GET,GET /api/v1/analytics/campus-summary,1.400000,1.400000,8,12,15,19,26,26,26,26,26,26,26,10,10,8,13.62192520000001,6.547124999999099,27.762416999999928,120.0
1778449882,100,POST,POST /api/v1/auth/login,1.400000,1.400000,140,140,140,140,150,150,150,150,150,150,150,10,10,140.0,138.54934160000002,134.4216669999998,147.51729099999977,42.0
1778449882,100,POST,POST /api/v1/gate/validate,13.600000,0.000000,6,8,21,23,24,28,32,33,33,33,33,107,0,6,12.778955588784997,2.422334000000248,50.068290999999654,61.0
1778449882,100,POST,POST /api/v1/surveys,2.200000,0.000000,14,25,27,28,30,35,35,35,35,35,35,17,0,14,21.52507829411753,8.71062500000086,47.02345799999996,272.88235294117646
1778449882,100,POST,STRESS POST /api/v1/gate/validate,97.000000,0.000000,5,5,6,6,9,19,29,31,32,32,32,835,0,5,6.485688808383239,1.9947919999996344,47.407999999999895,61.0
1778449882,100,,Aggregated,115.600000,2.800000,5,6,6,7,15,26,31,130,150,150,150,979,20,5,8.856524414708893,1.9947919999996344,147.51729099999977,65.08784473953013
1778449883,100,GET,GET /api/v1/analytics/campus-summary,1.333333,1.333333,8,9,15,15,19,26,26,26,26,26,26,13,13,8,12.231621923077022,6.547124999999099,27.762416999999928,120.0
1778449883,100,POST,POST /api/v1/auth/login,1.500000,1.500000,140,140,140,140,140,150,150,150,150,150,150,11,11,140.0,138.08751136363634,133.46920899999935,147.51729099999977,42.0
1778449883,100,POST,POST /api/v1/gate/validate,13.666667,0.000000,5,7,19,22,24,27,31,32,33,33,33,122,0,5,11.673978131147479,2.422334000000248,50.068290999999654,61.0
1778449883,100,POST,POST /api/v1/surveys,2.166667,0.000000,13,14,26,27,30,35,35,35,35,35,35,20,0,13,20.040241549999884,8.71062500000086,47.02345799999996,272.7
1778449883,100,POST,STRESS POST /api/v1/gate/validate,107.666667,0.000000,5,5,6,6,7,12,28,31,32,32,32,993,0,5,6.096009543806656,1.9947919999996344,47.407999999999895,61.0
1778449883,100,,Aggregated,126.333333,2.833333,5,5,6,7,11,24,31,35,140,150,150,1159,24,5,8.245333347713556,1.9947919999996344,147.51729099999977,65.13459879206212
1778449884,100,GET,GET /api/v1/analytics/campus-summary,1.428571,1.428571,8,8,12,15,19,26,26,26,26,26,26,16,16,8,11.258231875000082,5.586958000000308,27.762416999999928,120.0
1778449884,100,POST,POST /api/v1/auth/login,1.285714,1.285714,140,140,140,150,150,150,150,150,150,150,150,14,14,140.0,139.19044642857128,133.46920899999935,149.2235829999995,42.0
1778449884,100,POST,POST /api/v1/gate/validate,14.857143,0.000000,5,6,11,21,24,26,31,32,33,33,33,137,0,5,10.906102788321139,2.422334000000248,50.068290999999654,61.0
1778449884,100,POST,POST /api/v1/surveys,2.428571,0.000000,13,14,25,26,28,30,35,35,35,35,35,24,0,13,19.170279416666492,8.71062500000086,47.02345799999996,272.75
1778449884,100,POST,STRESS POST /api/v1/gate/validate,116.285714,0.000000,4,5,6,6,7,10,28,30,32,32,32,1161,0,4,5.81298393453918,1.581041999999755,47.407999999999895,61.0
1778449884,100,,Aggregated,136.285714,2.714286,5,5,6,6,10,23,31,130,150,150,150,1352,30,5,8.011756727810642,1.581041999999755,149.2235829999995,65.2603550295858
1778449885,100,GET,GET /api/v1/analytics/campus-summary,1.625000,1.625000,8,8,9,12,19,26,26,26,26,26,26,19,19,8,10.505083421052731,5.404874999999976,27.762416999999928,120.0
1778449885,100,POST,POST /api/v1/auth/login,1.375000,1.375000,140,140,140,150,150,150,150,150,150,150,150,15,15,140.0,138.79422226666657,133.24708400000063,149.2235829999995,42.0
1778449885,100,POST,POST /api/v1/gate/validate,14.875000,0.000000,5,6,8,15,24,25,29,32,33,33,33,158,0,5,10.106078582278444,2.137792000000971,50.068290999999654,61.0
1778449885,100,POST,POST /api/v1/surveys,2.375000,0.000000,12,14,25,26,28,30,35,35,35,35,35,27,0,13,18.197458259259143,8.606749999998442,47.02345799999996,272.74074074074076
1778449885,100,POST,STRESS POST /api/v1/gate/validate,121.375000,0.000000,4,5,5,6,7,10,22,30,32,32,32,1334,0,4,5.621372075712145,1.581041999999755,47.407999999999895,61.0
1778449885,100,,Aggregated,141.625000,3.000000,4,5,6,6,9,22,30,35,150,150,150,1553,34,5,7.642312979394721,1.581041999999755,149.2235829999995,65.21957501609788
1778449886,100,GET,GET /api/v1/analytics/campus-summary,1.666667,1.666667,7,8,8,8,9,26,26,26,26,26,26,19,19,8,10.505083421052731,5.404874999999976,27.762416999999928,120.0
1778449886,100,POST,POST /api/v1/auth/login,1.555556,1.555556,140,140,140,140,150,150,150,150,150,150,150,16,16,140.0,138.78478131249977,133.24708400000063,149.2235829999995,42.0
1778449886,100,POST,POST /api/v1/gate/validate,15.111111,0.000000,5,6,7,8,23,24,27,29,31,31,31,181,0,5,9.414178629834174,2.137792000000971,50.068290999999654,61.0
1778449886,100,POST,POST /api/v1/surveys,2.666667,0.000000,11,13,14,25,27,28,35,35,35,35,35,32,0,12,17.047248656249927,8.540124999999676,47.02345799999996,272.71875
1778449886,100,POST,STRESS POST /api/v1/gate/validate,126.333333,0.000000,4,5,5,6,7,8,20,28,31,32,32,1496,0,4,5.550727844919773,1.581041999999755,47.407999999999895,61.0
1778449886,100,,Aggregated,147.333333,3.222222,4,5,6,6,8,14,28,32,150,150,150,1744,35,5,7.438945086582551,1.581041999999755,149.2235829999995,65.35321100917432
1778449887,100,GET,GET /api/v1/analytics/campus-summary,1.800000,1.800000,7,8,8,8,14,16,16,16,16,16,16,23,23,8,10.587746478261089,5.184041999999778,27.762416999999928,120.0
1778449887,100,POST,POST /api/v1/auth/login,1.500000,1.500000,140,140,140,140,150,150,150,150,150,150,150,17,17,140.0,138.67450494117628,133.24708400000063,149.2235829999995,42.0
1778449887,100,POST,POST /api/v1/gate/validate,15.400000,0.000000,4,5,6,7,11,23,24,26,27,27,27,193,0,5,9.119826419689034,2.137792000000971,50.068290999999654,61.0
1778449887,100,POST,POST /api/v1/surveys,2.600000,0.000000,12,13,14,14,25,27,28,28,28,28,28,36,0,12,16.476718749999968,8.540124999999676,47.02345799999996,272.69444444444446
1778449887,100,POST,STRESS POST /api/v1/gate/validate,130.800000,0.000000,4,5,5,5,6,8,11,21,28,29,29,1651,0,4,5.414509906723172,1.581041999999755,47.407999999999895,61.0
1778449887,100,,Aggregated,152.100000,3.300000,4,5,5,6,7,11,24,29,150,150,150,1920,40,4,7.236265095312472,1.581041999999755,149.2235829999995,65.5078125
1778449888,100,GET,GET /api/v1/analytics/campus-summary,1.800000,1.800000,7,8,8,9,14,16,16,16,16,16,16,25,25,8,10.581643440000194,5.184041999999778,27.762416999999928,120.0
1778449888,100,POST,POST /api/v1/auth/login,1.500000,1.500000,140,140,140,140,150,150,150,150,150,150,150,17,17,140.0,138.67450494117628,133.24708400000063,149.2235829999995,42.0
1778449888,100,POST,POST /api/v1/gate/validate,16.900000,0.000000,4,5,6,6,8,15,21,24,27,27,27,215,0,5,8.698151730232546,2.137792000000971,50.068290999999654,61.0
1778449888,100,POST,POST /api/v1/surveys,2.900000,0.000000,11,12,13,14,25,25,28,28,28,28,28,39,0,12,16.02992307692308,8.49420800000189,47.02345799999996,272.71794871794873
1778449888,100,POST,STRESS POST /api/v1/gate/validate,144.100000,0.000000,4,5,5,5,6,7,9,12,28,29,29,1816,0,4,5.283300147577062,1.581041999999755,47.407999999999895,61.0
1778449888,100,,Aggregated,167.200000,3.300000,4,5,5,6,7,9,18,28,150,150,150,2112,42,4,6.96579089015149,1.581041999999755,149.2235829999995,65.45501893939394
1778449889,100,GET,GET /api/v1/analytics/campus-summary,1.900000,1.900000,8,8,9,11,14,16,16,16,16,16,16,26,26,8,10.606743692307921,5.184041999999778,27.762416999999928,120.0
1778449889,100,POST,POST /api/v1/auth/login,1.500000,1.500000,140,140,140,150,150,150,150,150,150,150,150,17,17,140.0,138.67450494117628,133.24708400000063,149.2235829999995,42.0
1778449889,100,POST,POST /api/v1/gate/validate,17.500000,0.000000,4,5,5,5,7,8,10,11,12,12,12,239,0,5,8.189199953974963,2.0844590000024255,50.068290999999654,61.0
1778449889,100,POST,POST /api/v1/surveys,3.200000,0.000000,11,12,13,13,14,22,25,25,25,25,25,42,0,12,15.837509904761973,8.49420800000189,47.02345799999996,272.7142857142857
1778449889,100,POST,STRESS POST /api/v1/gate/validate,153.100000,0.000000,4,4,5,5,6,7,8,9,12,12,12,1980,0,4,5.164172992929254,1.581041999999755,47.407999999999895,61.0
1778449889,100,,Aggregated,177.200000,3.400000,4,5,5,5,6,8,11,14,150,150,150,2304,43,4,6.719053233940949,1.581041999999755,149.2235829999995,65.38498263888889
1778449890,100,GET,GET /api/v1/analytics/campus-summary,1.800000,1.800000,8,9,9,11,14,16,31,31,31,31,31,30,30,8,11.053768133333481,5.184041999999778,30.736209000000514,120.0
1778449890,100,POST,POST /api/v1/auth/login,1.600000,1.600000,140,140,140,150,150,150,150,150,150,150,150,17,17,140.0,138.67450494117628,133.24708400000063,149.2235829999995,42.0
1778449890,100,POST,POST /api/v1/gate/validate,18.200000,0.000000,4,4,5,5,7,8,10,11,12,12,12,254,0,4,7.951542484252036,2.0844590000024255,50.068290999999654,61.0
1778449890,100,POST,POST /api/v1/surveys,3.500000,0.000000,11,12,13,13,14,25,34,34,34,34,34,47,0,12,15.787132063829738,8.49420800000189,47.02345799999996,272.72340425531917
1778449890,100,POST,STRESS POST /api/v1/gate/validate,159.500000,0.000000,4,4,5,5,6,7,8,9,30,32,32,2138,0,4,5.090450470533167,1.581041999999755,47.407999999999895,61.0
