Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778730576,50,POST,POST /api/v1/gate/validate,6.625000,0.000000,5,7,9,11,21,21,48,53,53,53,53,78,0,5,9.186745230769251,2.257458000000767,52.61300000000002,61.0
1778730576,50,POST,POST /api/v1/surveys,2.125000,0.000000,12,15,17,17,31,38,38,38,38,38,38,21,0,13,17.71504757142858,7.405458000000031,53.281957999999904,272.8095238095238
1778730576,50,POST,STRESS POST /api/v1/gate/validate,56.000000,0.000000,5,5,6,6,8,12,17,20,48,48,48,646,0,5,5.656908540247698,2.1031249999996504,47.59291699999979,61.0
1778730576,50,,Aggregated,66.500000,1.750000,5,5,6,7,11,18,38,63,200,200,200,762,17,5,8.305694116797914,2.1031249999996504,204.54241699999986,67.33464566929133
1778730577,50,GET,GET /api/v1/analytics/campus-summary,0.777778,0.777778,18,19,19,20,63,63,63,63,63,63,63,11,11,18,28.123409090909046,5.226375000001227,122.3140840000001,120.0
1778730577,50,POST,POST /api/v1/auth/login,0.888889,0.888889,160,160,170,200,200,200,200,200,200,200,200,9,9,160.0,162.69078233333332,133.11850000000015,204.54241699999986,42.0
1778730577,50,POST,POST /api/v1/gate/validate,7.000000,0.000000,5,6,7,8,12,21,48,53,53,53,53,82,0,5,8.965213451219512,2.257458000000767,52.61300000000002,61.0
1778730577,50,POST,POST /api/v1/surveys,1.888889,0.000000,13,15,17,20,38,55,55,55,55,55,55,22,0,13,19.408128727272707,7.405458000000031,54.96283299999938,272.77272727272725
1778730577,50,POST,STRESS POST /api/v1/gate/validate,59.000000,0.000000,5,5,6,6,7,10,16,20,48,48,48,730,0,5,5.504682308219179,2.1031249999996504,47.59291699999979,61.0
1778730577,50,,Aggregated,69.555556,1.666667,5,5,6,6,10,16,38,63,200,200,200,854,20,5,8.142996441451986,2.1031249999996504,204.54241699999986,67.0152224824356
1778730578,50,GET,GET /api/v1/analytics/campus-summary,0.800000,0.800000,13,18,19,19,20,63,63,63,63,63,63,13,13,13,24.95156092307677,5.226375000001227,122.3140840000001,120.0
1778730578,50,POST,POST /api/v1/auth/login,0.800000,0.800000,160,170,200,200,200,200,200,200,200,200,200,10,10,150.0,159.7437583,133.11850000000015,204.54241699999986,42.0
1778730578,50,POST,POST /api/v1/gate/validate,7.300000,0.000000,4,5,6,7,11,19,21,22,22,22,22,92,0,5,8.393428934782612,2.257458000000767,52.61300000000002,61.0
1778730578,50,POST,POST /api/v1/surveys,2.000000,0.000000,12,15,17,20,38,55,55,55,55,55,55,24,0,13,18.402748208333318,7.335666999999546,54.96283299999938,272.75
1778730578,50,POST,STRESS POST /api/v1/gate/validate,60.700000,0.000000,4,5,5,6,7,8,14,15,23,23,23,809,0,4,5.337322160692215,1.9749589999999984,47.59291699999979,61.0
1778730578,50,,Aggregated,71.600000,1.600000,4,5,6,6,8,13,20,63,200,200,200,948,23,5,7.862408145569617,1.9749589999999984,204.54241699999986,66.96940928270043
1778730579,50,GET,GET /api/v1/analytics/campus-summary,0.900000,0.900000,10,11,13,19,63,63,63,63,63,63,63,14,14,11,23.69880064285699,5.226375000001227,122.3140840000001,120.0
1778730579,50,POST,POST /api/v1/auth/login,0.600000,0.600000,150,150,160,160,170,170,170,170,170,170,170,11,11,150.0,157.04713254545462,130.08087500000087,204.54241699999986,42.0
1778730579,50,POST,POST /api/v1/gate/validate,7.700000,0.000000,4,5,6,7,9,11,21,21,21,21,21,98,0,5,8.056041714285666,2.234458999998523,52.61300000000002,61.0
1778730579,50,POST,POST /api/v1/surveys,2.100000,0.000000,12,13,17,20,38,55,55,55,55,55,55,25,0,13,18.02746827999996,7.335666999999546,54.96283299999938,272.8
1778730579,50,POST,STRESS POST /api/v1/gate/validate,67.900000,0.000000,4,5,5,5,6,7,9,14,23,23,23,897,0,4,5.1505697246376805,1.7102919999985033,47.59291699999979,61.0
1778730579,50,,Aggregated,79.200000,1.500000,4,5,5,6,7,9,19,38,170,170,170,1045,25,4,7.578508617224871,1.7102919999985033,204.54241699999986,66.65741626794258
1778730580,50,GET,GET /api/v1/analytics/campus-summary,1.200000,1.200000,10,10,13,13,19,63,63,63,63,63,63,16,16,10,21.604635437499823,3.868832999998517,122.3140840000001,120.0
1778730580,50,POST,POST /api/v1/auth/login,0.700000,0.700000,130,140,160,160,170,170,170,170,170,170,170,13,13,150.0,153.79567315384628,130.08087500000087,204.54241699999986,42.0
1778730580,50,POST,POST /api/v1/gate/validate,7.400000,0.000000,4,5,5,5,7,9,12,19,19,19,19,105,0,5,7.756174638095165,1.9934579999993929,52.61300000000002,61.0
1778730580,50,POST,POST /api/v1/surveys,2.300000,0.000000,10,13,17,17,20,55,55,55,55,55,55,27,0,12,17.3293255555556,7.335666999999546,54.96283299999938,272.74074074074076
1778730580,50,POST,STRESS POST /api/v1/gate/validate,73.000000,0.000000,4,4,5,5,6,6,8,9,23,23,23,976,0,4,5.005621029713099,1.56529200000044,47.59291699999979,61.0
1778730580,50,,Aggregated,84.600000,1.900000,4,5,5,5,6,8,13,55,170,170,170,1137,29,4,7.487066112576934,1.56529200000044,204.54241699999986,66.64116094986808
1778730581,50,GET,GET /api/v1/analytics/campus-summary,1.300000,1.300000,9,10,10,11,19,63,63,63,63,63,63,18,18,10,20.06219911111098,3.868832999998517,122.3140840000001,120.0
1778730581,50,POST,POST /api/v1/auth/login,0.900000,0.900000,130,140,160,160,170,170,170,170,170,170,170,13,13,150.0,153.79567315384628,130.08087500000087,204.54241699999986,42.0
1778730581,50,POST,POST /api/v1/gate/validate,8.400000,0.000000,4,5,5,5,7,9,12,19,19,19,19,112,0,4,7.478971383928512,1.8755420000005074,52.61300000000002,61.0
1778730581,50,POST,POST /api/v1/surveys,2.100000,0.000000,10,13,17,17,20,55,55,55,55,55,55,31,0,12,16.643306419354875,7.335666999999546,54.96283299999938,272.7741935483871
1778730581,50,POST,STRESS POST /api/v1/gate/validate,77.300000,0.000000,4,4,5,5,6,6,8,9,23,23,23,1067,0,4,4.873891831302694,1.56529200000044,47.59291699999979,61.0
1778730581,50,,Aggregated,90.000000,2.200000,4,4,5,5,6,8,13,23,170,170,170,1241,31,4,7.183314434327127,1.56529200000044,204.54241699999986,66.94681708299758
1778730582,50,GET,GET /api/v1/analytics/campus-summary,1.200000,1.200000,8,9,10,11,19,63,63,63,63,63,63,20,20,9,18.742472999999848,3.868832999998517,122.3140840000001,120.0
1778730582,50,POST,POST /api/v1/auth/login,0.700000,0.700000,130,140,160,160,170,170,170,170,170,170,170,14,14,140.0,152.34002985714315,130.08087500000087,204.54241699999986,42.0
1778730582,50,POST,POST /api/v1/gate/validate,8.400000,0.000000,4,4,5,5,6,7,9,12,12,12,12,119,0,4,7.209757033613378,1.8755420000005074,52.61300000000002,61.0
1778730582,50,POST,POST /api/v1/surveys,1.900000,0.000000,9,10,13,17,18,55,55,55,55,55,55,31,0,12,16.643306419354875,7.335666999999546,54.96283299999938,272.7741935483871
1778730582,50,POST,STRESS POST /api/v1/gate/validate,79.600000,0.000000,4,4,4,5,5,6,7,8,30,30,30,1146,0,4,4.798194956369975,1.56529200000044,47.59291699999979,61.0
1778730582,50,,Aggregated,91.800000,1.900000,4,4,5,5,6,7,10,55,170,170,170,1330,34,4,7.052815702255617,1.56529200000044,204.54241699999986,66.62330827067669
1778730583,50,GET,GET /api/v1/analytics/campus-summary,1.200000,1.200000,8,9,10,10,11,19,19,19,19,19,19,20,20,9,18.742472999999848,3.868832999998517,122.3140840000001,120.0
1778730583,50,POST,POST /api/v1/auth/login,0.700000,0.700000,130,140,160,160,170,170,170,170,170,170,170,15,15,140.0,150.8474028666669,129.95062499999932,204.54241699999986,42.0
1778730583,50,POST,POST /api/v1/gate/validate,8.500000,0.000000,3,4,4,5,5,6,7,7,7,7,7,130,0,4,6.901643307692164,1.8755420000005074,52.61300000000002,61.0
1778730583,50,POST,POST /api/v1/surveys,1.700000,0.000000,10,12,13,13,18,55,55,55,55,55,55,36,0,12,15.764883083333352,7.302333000001937,54.96283299999938,272.77777777777777
1778730583,50,POST,STRESS POST /api/v1/gate/validate,81.400000,0.000000,4,4,4,4,5,6,6,8,30,30,30,1228,0,4,4.70723433061888,1.56529200000044,47.59291699999979,61.0
1778730583,50,,Aggregated,93.500000,1.900000,4,4,4,5,6,7,11,30,160,160,160,1429,35,4,6.915880813156022,1.56529200000044,204.54241699999986,66.96151154653604
1778730584,50,GET,GET /api/v1/analytics/campus-summary,1.400000,1.400000,8,9,10,11,13,19,19,19,19,19,19,22,22,9,17.794414863636135,3.868832999998517,122.3140840000001,120.0
1778730584,50,POST,POST /api/v1/auth/login,0.600000,0.600000,130,140,140,160,170,170,170,170,170,170,170,16,16,140.0,150.38623450000023,129.95062499999932,204.54241699999986,42.0
1778730584,50,POST,POST /api/v1/gate/validate,8.000000,0.000000,3,4,4,4,5,6,7,7,7,7,7,136,0,4,6.735627786764572,1.8755420000005074,52.61300000000002,61.0
1778730584,50,POST,POST /api/v1/surveys,1.800000,0.000000,9,11,12,13,17,18,55,55,55,55,55,38,0,11,15.3408322105263,6.953124999999005,54.96283299999938,272.7894736842105
1778730584,50,POST,STRESS POST /api/v1/gate/validate,81.300000,0.000000,3,4,4,4,5,6,6,8,30,30,30,1308,0,4,4.615877396024447,1.56529200000044,47.59291699999979,61.0
1778730584,50,,Aggregated,93.100000,2.000000,4,4,4,5,6,7,12,55,160,160,160,1520,38,4,6.7988299447368075,1.56529200000044,204.54241699999986,66.94868421052631
1778730585,50,GET,GET /api/v1/analytics/campus-summary,1.500000,1.500000,8,10,10,10,13,19,19,19,19,19,19,24,24,9,17.045031291666437,3.868832999998517,122.3140840000001,120.0
1778730585,50,POST,POST /api/v1/auth/login,0.700000,0.700000,130,140,140,140,160,160,160,160,160,160,160,16,16,140.0,150.38623450000023,129.95062499999932,204.54241699999986,42.0
1778730585,50,POST,POST /api/v1/gate/validate,8.300000,0.000000,3,4,4,4,5,6,6,7,7,7,7,147,0,4,6.4720008775508795,1.8755420000005074,52.61300000000002,61.0
1778730585,50,POST,POST /api/v1/surveys,1.800000,0.000000,10,11,12,13,18,55,55,55,55,55,55,38,0,11,15.3408322105263,6.953124999999005,54.96283299999938,272.7894736842105
1778730585,50,POST,STRESS POST /api/v1/gate/validate,81.600000,0.000000,3,4,4,4,5,6,6,7,30,30,30,1393,0,4,4.54004196984923,1.56529200000044,47.59291699999979,61.0
